date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:47:16	1527247/1527247	---M--	200	added ('OK')	image/jpeg	etag:%2267c13f26-174dcf%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-4-13-phan-khu-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-4-13-phan-khu-the-opus-one.jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:16	1531132/1531132	---M--	200	added ('OK')	image/jpeg	etag:%2267c13bbb-175cfc%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-15-34-phan-khu-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-15-34-phan-khu-the-opus-one.jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:16	147040/147040	---M--	200	added ('OK')	image/jpeg	etag:%2268401792-23e60%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-studio-the-opus-one(2).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-studio-the-opus-one(2).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:16	203654/203654	---M--	200	added ('OK')	image/jpeg	etag:%22684017b7-31b86%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-1pn-the-opus-one(2).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-1pn-the-opus-one(2).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:17	221004/221004	---M--	200	added ('OK')	image/jpeg	etag:%22684017c6-35f4c%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-2pn-the-opus-one(2).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-2pn-the-opus-one(2).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:17	214559/214559	---M--	200	added ('OK')	image/jpeg	etag:%22684017d3-3461f%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-3pn-the-opus-one(2).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-3pn-the-opus-one(2).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os1/)
07:47:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:41%20GMT	https://vinhomegrand-park.com/mat-bang-toa-os5/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/mat-bang-toa-os5/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:18	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299913	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css91bf.css	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:18	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299913	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery91bf.js	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:18	997297/997297	---M--	200	added ('OK')	image/jpeg	etag:%2267c2cb27-f37b1%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-shophouse-phan-khu-the-opus-one(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-shophouse-phan-khu-the-opus-one(1).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:18	1480231/1480231	---M--	200	added ('OK')	image/jpeg	etag:%2267c2cb35-169627%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-2-phan-khu-the-opus-one(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-2-phan-khu-the-opus-one(1).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:18	1527118/1527118	---M--	200	added ('OK')	image/jpeg	etag:%2267c2cb46-174d4e%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-3-phan-khu-the-opus-one(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-3-phan-khu-the-opus-one(1).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:19	1543869/1543869	---M--	200	added ('OK')	image/jpeg	etag:%2267c2cb54-178ebd%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-4-13-phan-khu-the-opus-one(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-4-13-phan-khu-the-opus-one(1).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:19	1515343/1515343	---M--	200	added ('OK')	image/jpeg	etag:%2267c2cb63-171f4f%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-15-34-phan-khu-the-opus-one(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tang-15-34-phan-khu-the-opus-one(1).jpg	(from https://vinhomegrand-park.com/mat-bang-toa-os5/)
07:47:19	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:42%20GMT	https://vinhomegrand-park.com/gia-ban-can-ho-1pn/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/gia-ban-can-ho-1pn/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:19	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299914	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css7a89.css	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:20	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299914	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery7a89.js	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:20	383619/383619	---M--	200	added ('OK')	image/jpeg	etag:%2268466b40-5da83%22	https://vinhomegrand-park.com/uploads/noidung/images/mat-bang-tong-the-opus-one.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/mat-bang-tong-the-opus-one.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:20	203654/203654	---M--	200	added ('OK')	image/jpeg	etag:%2268447325-31b86%22	https://vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-1pn-the-opus-one(3).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/thiet-ke-can-ho-1pn-the-opus-one(3).jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:20	336411/336411	---M--	200	added ('OK')	image/jpeg	etag:%2268446f1c-5221b%22	https://vinhomegrand-park.com/uploads/noidung/images/bang-tinh-khong-vay-ngan-hang-the-opus-one-1pn.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/bang-tinh-khong-vay-ngan-hang-the-opus-one-1pn.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:20	345101/345101	---M--	200	added ('OK')	image/jpeg	etag:%2268446f9e-5440d%22	https://vinhomegrand-park.com/uploads/noidung/images/bang-tinh-vay-ngan-hang-the-opus-one-1pn.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/bang-tinh-vay-ngan-hang-the-opus-one-1pn.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:21	230983/230983	---M--	200	added ('OK')	image/jpeg	etag:%2268445b39-38647%22	https://vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-HSDKJ.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-HSDKJ.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:21	239473/239473	---M--	200	added ('OK')	image/jpeg	etag:%2268445b39-3a771%22	https://vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-uKUY1.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-uKUY1.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:21	203943/203943	---M--	200	added ('OK')	image/jpeg	etag:%2268445b39-31ca7%22	https://vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-tE2C.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-tE2C.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:21	207589/207589	---M--	200	added ('OK')	image/jpeg	etag:%2268445b39-32ae5%22	https://vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-NJaLs.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310265-NJaLs.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:21	204681/204681	---M--	200	added ('OK')	image/jpeg	etag:%2268445b38-31f89%22	https://vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310264-VvL6.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/tt_hinh/gia-ban-can-ho-1pn-1749310264-VvL6.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:22	204681/204681	---M--	200	added ('OK')	image/jpeg	etag:%2268445c94-31f89%22	https://vinhomegrand-park.com/uploads/noidung/images/nha-mau-1-phong-ngu-the-opus-one-1.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/nha-mau-1-phong-ngu-the-opus-one-1.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:22	207589/207589	---M--	200	added ('OK')	image/jpeg	etag:%2268445ca6-32ae5%22	https://vinhomegrand-park.com/uploads/noidung/images/nha-mau-1-phong-ngu-the-opus-one-3.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/nha-mau-1-phong-ngu-the-opus-one-3.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:22	239473/239473	---M--	200	added ('OK')	image/jpeg	etag:%2268445cba-3a771%22	https://vinhomegrand-park.com/uploads/noidung/images/nha-mau-1-phong-ngu-the-opus-one-2.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/nha-mau-1-phong-ngu-the-opus-one-2.jpg	(from https://vinhomegrand-park.com/gia-ban-can-ho-1pn/)
07:47:22	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:46%20GMT	https://vinhomegrand-park.com/the-beverly/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/the-beverly/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/the-beverly/)
07:47:23	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299915	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/cssc7d1.css	(from https://vinhomegrand-park.com/the-beverly/)
07:47:23	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299915	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jqueryc7d1.js	(from https://vinhomegrand-park.com/the-beverly/)
07:47:23	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:46%20GMT	https://vinhomegrand-park.com/the-origami/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/the-origami/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/the-origami/)
07:47:23	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299916	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css122c.css	(from https://vinhomegrand-park.com/the-origami/)
07:47:24	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299916	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery122c.js	(from https://vinhomegrand-park.com/the-origami/)
07:47:24	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:47%20GMT	https://vinhomegrand-park.com/tin-tuc/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/tin-tuc/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/tin-tuc/)
07:47:24	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299917	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css8cf5.css	(from https://vinhomegrand-park.com/tin-tuc/)
07:47:24	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299917	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery8cf5.js	(from https://vinhomegrand-park.com/tin-tuc/)
07:47:24	26673/26673	---M--	200	added ('OK')	image/jpeg	etag:%2268429698-6831%22	https://vinhomegrand-park.com/uploads/baiviet/cap-nhat-so-tai-khoan-chu-dau-tu-du-an-vinhome-grand-park-1749194392-gum4k_thum.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/baiviet/cap-nhat-so-tai-khoan-chu-dau-tu-du-an-vinhome-grand-park-1749194392-gum4k_thum.jpg	(from https://vinhomegrand-park.com/tin-tuc/)
07:47:25	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:48%20GMT	https://vinhomegrand-park.com/lien-he/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/lien-he/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/lien-he/)
07:47:25	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299918	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css00e6.css	(from https://vinhomegrand-park.com/lien-he/)
07:47:25	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299918	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery00e6.js	(from https://vinhomegrand-park.com/lien-he/)
07:47:25	299413/299413	---M--	200	added ('OK')	image/png	etag:%22623d2d6a-49195%22	https://vinhomegrand-park.com/imgs/layout/img-demo/bg_phone.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/imgs/layout/img-demo/bg_phone.png	(from https://vinhomegrand-park.com/lien-he/)
07:47:25	213/213	---M--	200	added ('OK')	image/png	etag:%22623d2dac-d5%22	https://vinhomegrand-park.com/scripts/vegas/overlays/02.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/vegas/overlays/02.png	(from https://vinhomegrand-park.com/scripts/vegas/vegas.min.css)
07:47:26	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css.css	(from https://vinhomegrand-park.com/dang-ky-nhan-thong-tin/)
07:47:26	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery.js	(from https://vinhomegrand-park.com/dang-ky-nhan-thong-tin/)
07:47:26	149376/149376	---M--	200	added ('OK')	image/jpeg	etag:%2267c08ec0-24780%22	https://vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-vinhome-grand-park-2(2).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-vinhome-grand-park-2(2).jpg	(from https://vinhomegrand-park.com/librarys/matbang4.php?id=75)
07:47:27	257894/257894	---M--	200	added ('OK')	image/jpeg	etag:%2267c08f58-3ef66%22	https://vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-vinhome-grand-park-3(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-vinhome-grand-park-3(1).jpg	(from https://vinhomegrand-park.com/librarys/matbang4.php?id=75)
07:47:27	212824/212824	---M--	200	added ('OK')	image/jpeg	etag:%2267c08f66-33f58%22	https://vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-vinhome-grand-park-4.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/vi-tri-du-an-vinhome-grand-park-4.jpg	(from https://vinhomegrand-park.com/librarys/matbang4.php?id=75)
07:47:27	99/99	---M--	200	added ('OK')	image/png	etag:%22623d2dc8-63%22	https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/grab.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/royalslider/assets/royalslider/grab.png	(from https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/royalslider.css)
07:47:27	2889/2889	---M--	200	added ('OK')	image/png	etag:%22623d2dc8-b49%22	https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/grabbing.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/royalslider/assets/royalslider/grabbing.png	(from https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/royalslider.css)
07:47:27	49/49	---M--	200	added ('OK')	image/gif	etag:%22623d2dc8-31%22	https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/blank.gif	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/royalslider/assets/royalslider/blank.gif	(from https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/royalslider.css)
07:47:28	3160/3160	---M--	200	added ('OK')	image/png	etag:%22623d2dc8-c58%22	https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/skins/default/rs-default.png	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/royalslider/assets/royalslider/skins/default/rs-default.png	(from https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/skins/default/rs-default.css)
07:47:28	869/869	---M--	200	added ('OK')	image/gif	etag:%22623d2dc8-365%22	https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/skins/preloaders/preloader-white.gif	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/royalslider/assets/royalslider/skins/preloaders/preloader-white.gif	(from https://vinhomegrand-park.com/scripts/royalslider/assets/royalslider/skins/default/rs-default.css)
07:47:28	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:52%20GMT	https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:29	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299920	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/cssd77a.css	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:29	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299920	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jqueryd77a.js	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:29	178248/178248	---M--	200	added ('OK')	image/jpeg	etag:%226842956b-2b848%22	https://vinhomegrand-park.com/uploads/noidung/images/so-tai-khoan-vhg(1).jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/so-tai-khoan-vhg(1).jpg	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:29	5424/5424	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2019%20Jun%202025%2002:25:53%20GMT	https://vinhomegrand-park.com/tim-kiem/C%e1%ba%adp/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/tim-kiem/C%e1%ba%adp/index.html	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:30	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2002:25:53%20GMT	https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/uploads/version/logo-cty-ico-20250530193734rBEMIlvHnw.ico	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:30	4813/4813	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2019%20Jun%202025%2002:25:53%20GMT	https://vinhomegrand-park.com/tim-kiem/nh%e1%ba%adt/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/tim-kiem/nh%e1%ba%adt/index.html	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:30	516946/516946	---M--	200	added ('OK')	image/jpeg	etag:%22684039b5-7e352%22	https://vinhomegrand-park.com/uploads/baiviet/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-1749039541-bnsw4.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/baiviet/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-1749039541-bnsw4.jpg	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:30	51048/51048	---MCZ	200	added ('OK')	text/css	etag:W/%226296d0f2-c768%22	https://vinhomegrand-park.com/templates/css.css?id=1750299921	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/templates/css42bd.css	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:30	95705/95705	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623d2d6e-175d9%22	https://vinhomegrand-park.com/scripts/jquery.js?id=1750299921	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/scripts/jquery42bd.js	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:30	982795/982795	---M--	200	added ('OK')	image/jpeg	etag:%22684038c1-eff0b%22	https://vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-1.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-1.jpg	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:31	1102021/1102021	---M--	200	added ('OK')	image/jpeg	etag:%226840391b-10d0c5%22	https://vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-3.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-3.jpg	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:31	617917/617917	---M--	200	added ('OK')	image/jpeg	etag:%2268403a36-96dbd%22	https://vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-17.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-17.jpg	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
07:47:31	5422/5422	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2019%20Jun%202025%2002:25:54%20GMT	https://vinhomegrand-park.com/tim-kiem/s%e1%bb%91/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/tim-kiem/s%e1%bb%91/index.html	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:31	5418/5418	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2019%20Jun%202025%2002:25:54%20GMT	https://vinhomegrand-park.com/tim-kiem/t%c3%a0i/	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/tim-kiem/t%c3%a0i/index.html	(from https://vinhomegrand-park.com/cap-nhat-so-tai-khoan-du-an-vinhome-grand-park-bv16/)
07:47:31	874832/874832	---M--	200	added ('OK')	image/jpeg	etag:%2268403a13-d5950%22	https://vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-11.jpg	E:/Projects/VinhomeGrandPark/vinhomegrand-park.com/uploads/noidung/images/hinh-anh-thuc-te-vinhome-grand-park-11.jpg	(from https://vinhomegrand-park.com/hinh-anh-thuc-te-tai-du-an-vinhome-grand-park-long-thanh-my-tp-thu-duc-tp-hcm-bv15/)
